,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
555,True,360.0,4,5,4,12,True,False,,,,,
556,True,420.0,4,4,4,9,True,False,,,,,
557,True,266.0,3,5,1,15,True,True,,,,,
558,True,172.0,3,4,3,5,True,True,,,,,
559,True,240.0,3,5,4,-,True,False,,,,,
560,False,108.0,1,3,2,9,True,False,,,,,
561,True,50.0,1,1,0,12,True,True,,,,,
562,True,180.0,3,3,2,1,True,False,,,,,
563,False,380.0,4,6,3,-,True,False,,,,,
564,True,125.0,3,4,0,2,False,False,,,,,
565,True,50.0,2,2,1,12,True,False,,,,,
566,True,382.0,3,4,2,11,True,False,,,,,
567,True,51.0,1,1,0,9,True,False,,,,,
568,True,128.0,2,2,0,9,True,False,,,,,
569,False,51.0,1,1,0,3,True,False,,,,,
570,False,45.0,1,1,0,11,False,True,,,,,
571,True,300.0,4,5,4,-,True,True,,,,,
572,True,180.0,3,1,0,-,True,False,,,,,
573,True,120.0,3,2,1,17,True,False,,,,,
574,True,87.0,3,2,0,6,True,False,,,,,
575,True,116.0,2,2,2,8,False,True,,,,,
576,True,200.0,4,2,1,5,True,False,,,,,
577,True,556.0,6,7,4,-,True,False,,,,,
578,False,62.0,2,2,2,5,True,False,,,,,
579,True,63.0,2,2,1,19,True,True,,,,,
580,True,96.0,3,1,1,5,True,True,,,,,
581,True,61.0,2,2,1,1,True,False,,,,,
582,True,266.0,4,5,4,7,True,False,,,,,
583,False,48.0,1,1,0,4,False,True,,,,,
584,True,33.0,2,1,0,12,True,True,,,,,
585,True,150.0,2,2,3,2,False,True,,,,,
586,True,175.0,3,2,2,-,False,False,,,,,
587,True,108.0,3,4,0,4,True,False,,,,,
588,True,100.0,4,5,4,1,True,False,,,,,
589,True,81.0,1,1,1,8,True,False,,,,,
590,True,29.0,1,1,0,5,True,False,,,,,
591,True,60.0,2,2,1,13,True,False,,,,,
592,True,70.0,2,1,1,19,True,False,,,,,
593,True,130.0,2,2,0,6,True,False,,,,,
594,True,83.0,3,2,2,25,True,True,,,,,
595,True,320.0,3,4,2,-,True,True,,,,,
596,False,87.0,3,2,1,4,True,False,,,,,
597,True,240.0,2,3,1,3,True,True,,,,,
598,True,108.0,3,3,2,-,True,False,,,,,
599,True,160.0,3,2,1,5,True,False,,,,,
600,True,178.0,3,4,4,18,True,False,,,,,
601,True,116.0,3,2,3,11,True,True,,,,,
602,True,82.0,2,2,1,7,True,False,,,,,
603,True,72.0,2,1,1,3,True,False,,,,,
604,True,160.0,3,2,2,13,True,False,,,,,
605,True,230.0,3,4,3,7,False,False,,,,,
606,True,60.0,2,2,1,5,True,True,,,,,
607,True,50.0,1,1,0,11,True,True,,,,,
608,True,79.0,2,2,1,2,True,True,,,,,
609,False,94.0,3,1,1,6,True,False,,,,,
610,True,200.0,3,3,6,-,True,False,,,,,
611,True,60.0,2,2,1,10,True,False,,,,,
612,True,98.0,3,2,2,3,True,False,,,,,
613,False,75.0,2,1,1,2,True,False,,,,,
614,True,190.0,3,3,2,11,True,True,,,,,
615,True,20.0,1,1,0,3,False,True,,,,,
616,False,46.0,1,1,0,2,True,False,,,,,
617,True,22.0,1,1,0,-,False,False,,,,,
618,True,49.0,1,1,0,1,True,True,,,,,
619,False,105.0,3,2,2,6,True,False,,,,,
620,True,140.0,3,4,2,3,False,True,,,,,
621,True,127.0,2,2,2,5,True,False,,,,,
622,True,200.0,4,7,4,-,True,True,,,,,
623,True,100.0,3,2,2,1,True,False,,,,,
624,True,200.0,2,2,2,-,True,False,,,,,
625,True,300.0,4,6,6,17,True,False,,,,,
626,True,25.0,1,1,0,-,True,False,,,,,
627,True,160.0,3,2,2,1,True,False,,,,,
628,True,145.0,3,1,2,-,True,True,,,,,
629,False,62.0,1,1,1,5,False,False,,,,,
630,False,50.0,1,1,1,16,True,False,,,,,
631,False,74.0,3,1,1,4,True,False,,,,,
632,True,190.0,3,3,2,-,True,False,,,,,
633,False,326.0,3,3,4,-,True,False,,,,,
634,True,240.0,4,4,4,22,True,False,,,,,
635,True,40.0,1,1,0,18,False,True,,,,,
636,True,42.0,1,1,1,4,False,False,,,,,
637,True,90.0,2,1,0,1,True,False,,,,,
638,True,84.0,1,2,0,1,True,True,,,,,
639,True,70.0,2,1,1,7,True,False,,,,,
640,True,110.0,3,2,2,11,True,False,,,,,
641,True,110.0,3,2,3,11,True,False,,,,,
642,True,90.0,2,2,1,6,True,True,,,,,
643,False,308.0,3,3,4,-,True,False,,,,,
644,True,61.0,2,2,1,13,True,False,,,,,
645,False,400.0,5,7,4,5,True,False,,,,,
646,True,320.0,3,3,2,10,True,False,,,,,
647,True,50.0,1,1,1,2,True,False,,,,,
648,True,80.0,1,1,1,5,True,True,,,,,
649,True,44.0,1,1,0,13,False,True,,,,,
650,True,130.0,5,2,0,2,True,False,,,,,
651,True,400.0,5,6,0,-,True,False,,,,,
652,True,130.0,2,1,1,9,True,False,,,,,
653,True,96.0,3,3,1,11,True,False,,,,,
654,True,57.0,2,2,2,12,True,False,,,,,
655,True,240.0,3,3,2,-,True,True,,,,,
656,True,30.0,1,1,1,6,True,False,,,,,
657,True,20.0,1,1,0,2,True,True,,,,,
658,True,45.0,2,1,0,2,True,False,,,,,
659,True,250.0,4,5,2,17,True,True,,,,,
660,True,240.0,4,5,5,5,True,False,,,,,
661,True,22.0,1,1,0,25,True,False,,,,,
662,True,240.0,3,4,3,2,True,False,,,,,
663,True,206.0,4,4,3,10,True,False,,,,,
664,True,96.0,3,3,1,11,True,False,,,,,
665,True,156.0,3,4,2,2,True,False,,,,,
666,True,400.0,3,3,3,-,False,False,,,,,
667,False,60.0,2,1,1,3,True,False,,,,,
668,False,37.0,1,1,0,4,False,True,,,,,
669,True,73.0,2,2,2,1,True,False,,,,,
670,True,182.0,3,4,3,-,True,False,,,,,
671,True,300.0,3,4,1,-,True,False,,,,,
672,True,48.0,1,1,0,5,False,False,,,,,
673,True,850.0,4,4,8,-,True,False,,,,,
674,True,76.0,3,1,1,2,True,False,,,,,
675,True,57.0,2,2,1,2,False,True,,,,,
676,True,104.0,2,1,0,8,False,False,,,,,
677,True,65.0,3,3,2,9,True,False,,,,,
678,True,64.0,2,1,0,6,True,False,,,,,
679,True,31.0,1,1,0,14,True,True,,,,,
680,True,35.0,1,1,1,1,False,True,,,,,
681,True,275.0,3,5,6,-,True,True,,,,,
682,True,310.0,4,5,5,6,True,True,,,,,
683,True,58.0,2,2,1,4,False,False,,,,,
684,True,55.0,2,1,0,4,True,False,,,,,
685,True,53.0,1,2,1,3,True,True,,,,,
686,True,35.0,1,1,0,-,True,False,,,,,
687,True,180.0,4,4,1,-,True,False,,,,,
688,True,71.0,1,1,0,1,True,False,,,,,
689,True,180.0,3,4,3,12,True,True,,,,,
690,True,900.0,5,9,8,1,True,True,,,,,
691,True,32.0,1,1,1,18,False,True,,,,,
692,True,98.0,2,2,2,29,True,False,,,,,
693,True,180.0,3,2,2,6,True,False,,,,,
694,True,47.0,1,1,1,15,True,False,,,,,
695,True,109.0,3,2,2,7,True,False,,,,,
696,True,210.0,4,4,4,5,True,False,,,,,
697,True,109.0,3,2,1,3,True,False,,,,,
698,True,116.0,4,3,2,8,True,False,,,,,
699,True,111.0,3,2,0,7,True,False,,,,,
700,True,120.0,3,3,2,1,True,True,,,,,
701,True,178.0,4,3,2,5,True,False,,,,,
702,True,39.0,1,1,1,5,True,True,,,,,
703,True,59.0,1,1,0,12,False,False,,,,,
704,True,54.0,1,2,1,13,True,True,,,,,
705,True,35.0,1,1,0,3,False,True,,,,,
706,True,244.0,3,2,3,14,True,True,,,,,
707,True,170.0,3,2,2,-,True,False,,,,,
708,True,300.0,3,3,8,-,True,False,,,,,
709,True,35.0,1,1,0,7,False,False,,,,,
710,True,114.0,5,3,1,-,True,False,,,,,
711,True,300.0,3,4,8,-,True,False,,,,,
712,True,166.0,3,2,1,7,True,False,,,,,
713,True,90.0,2,3,1,2,True,False,,,,,
714,True,100.0,4,4,1,-,True,False,,,,,
715,False,76.0,1,2,0,1,True,False,,,,,
716,True,200.0,3,3,2,5,True,False,,,,,
717,True,156.0,3,2,1,-,True,False,,,,,
718,True,94.0,2,2,2,-,True,False,,,,,
719,False,53.0,1,1,1,3,True,False,,,,,
720,True,85.0,2,1,1,12,True,True,,,,,
721,True,50.0,2,1,1,4,True,False,,,,,
722,True,127.0,4,3,2,11,False,False,,,,,
723,True,35.0,1,1,0,-,True,False,,,,,
724,True,370.0,4,4,3,-,True,False,,,,,
725,False,70.0,2,2,2,15,True,True,,,,,
726,True,700.0,6,8,8,-,True,True,,,,,
727,True,79.0,2,2,0,13,True,True,,,,,
728,True,46.0,1,1,1,3,True,True,,,,,
729,True,300.0,4,5,6,-,True,True,,,,,
730,True,62.0,2,2,1,2,True,False,,,,,
731,True,296.0,4,5,3,3,True,False,,,,,
732,True,40.0,1,1,0,4,True,False,,,,,
733,True,52.0,1,1,1,7,False,True,,,,,
734,True,58.0,2,2,1,3,True,False,,,,,
735,False,123.0,3,2,2,13,True,False,,,,,
736,False,80.0,2,1,1,1,True,False,,,,,
737,True,170.0,3,2,1,14,True,True,,,,,
738,True,260.0,4,4,4,4,True,False,,,,,
739,True,90.0,2,2,1,7,True,True,,,,,
740,True,190.0,3,2,1,6,False,False,,,,,
741,True,40.0,1,1,1,13,False,False,,,,,
742,True,120.0,3,2,0,-,False,False,,,,,
743,True,57.0,1,1,1,16,True,True,,,,,
744,False,70.0,1,1,1,4,True,False,,,,,
745,True,120.0,2,3,2,2,True,True,,,,,
746,True,135.0,3,3,2,7,True,True,,,,,
747,True,300.0,4,6,5,-,True,False,,,,,
748,True,36.0,1,1,1,4,True,False,,,,,
749,True,33.0,1,1,0,1,False,False,,,,,
750,True,65.0,2,2,1,3,True,False,,,,,
751,True,67.0,2,1,1,1,True,False,,,,,
752,True,51.0,1,1,0,13,True,True,,,,,
753,True,38.0,1,1,0,16,True,True,,,,,
754,True,80.0,2,1,1,-,True,False,,,,,
755,True,275.0,3,3,1,11,True,True,,,,,
756,True,33.0,1,1,1,5,True,False,,,,,
757,True,40.0,1,1,1,-,False,False,,,,,
758,True,210.0,4,4,3,3,True,False,,,,,
759,True,90.0,2,2,1,-,False,False,,,,,
760,True,260.0,4,4,3,11,False,False,,,,,
761,True,40.0,1,1,1,16,True,True,,,,,
762,True,50.0,1,1,0,-,True,False,,,,,
763,False,50.0,2,1,1,-,False,False,,,,,
764,True,68.0,1,2,1,5,True,False,,,,,
765,True,20.0,1,1,0,2,False,True,,,,,
766,True,189.0,3,3,1,12,True,False,,,,,
767,True,160.0,4,4,3,9,True,True,,,,,
768,False,60.0,2,2,1,19,True,False,,,,,
769,True,440.0,3,2,4,-,True,False,,,,,
770,True,220.0,5,5,4,22,True,False,,,,,
771,True,33.0,1,1,1,8,True,True,,,,,
772,True,354.0,5,6,3,-,True,False,,,,,
773,True,110.0,3,3,2,-,True,False,,,,,
774,True,58.0,2,3,2,-,False,False,,,,,
775,True,600.0,4,6,6,-,True,False,,,,,
776,True,56.0,2,1,1,10,True,False,,,,,
777,False,100.0,2,1,3,-,True,False,,,,,
778,True,440.0,4,3,7,-,False,False,,,,,
779,False,270.0,3,3,5,-,True,False,,,,,
780,True,75.0,1,1,0,-,False,False,,,,,
781,True,205.0,4,3,3,10,True,False,,,,,
782,True,380.0,4,5,5,2,True,False,,,,,
783,True,260.0,4,2,2,3,True,False,,,,,
784,True,147.0,3,4,3,7,True,False,,,,,
785,True,90.0,2,1,1,2,True,False,,,,,
786,True,40.0,1,1,0,-,False,False,,,,,
787,True,20.0,1,1,0,6,True,True,,,,,
788,True,80.0,3,1,0,-,True,False,,,,,
789,True,147.0,3,3,2,7,True,False,,,,,
790,True,750.0,4,5,8,-,True,False,,,,,
791,True,109.0,4,2,2,13,True,False,,,,,
792,True,200.0,3,3,2,1,True,True,,,,,
793,True,272.0,4,5,3,3,False,False,,,,,
794,True,96.0,3,2,2,10,True,False,,,,,
795,False,92.0,3,2,2,8,True,False,,,,,
796,True,36.0,1,1,1,16,True,True,,,,,
797,True,212.0,4,4,3,7,False,False,,,,,
798,True,23.0,1,1,0,25,True,False,,,,,
799,True,216.0,4,3,4,28,False,False,,,,,
800,True,360.0,4,5,2,8,True,False,,,,,
801,True,278.0,4,4,3,10,True,False,,,,,
802,True,68.0,2,2,2,18,True,False,,,,,
803,True,20.0,1,1,0,-,True,True,,,,,
804,True,350.0,4,6,6,-,True,True,,,,,
805,False,80.0,2,2,2,11,True,False,,,,,
806,True,330.0,3,4,2,11,True,False,,,,,
807,True,250.0,4,4,2,17,True,True,,,,,
808,True,250.0,3,2,3,35,True,True,,,,,
809,True,164.0,3,3,1,3,True,True,,,,,
810,True,66.0,3,2,0,9,True,False,,,,,
811,True,240.0,3,2,3,-,True,False,,,,,
812,True,50.0,1,1,1,8,True,True,,,,,
813,True,60.0,2,1,0,-,True,False,,,,,
814,False,50.0,2,1,1,1,True,False,,,,,
815,True,127.0,4,3,2,4,True,False,,,,,
816,True,180.0,3,3,2,7,True,False,,,,,
817,True,230.0,3,3,1,3,True,False,,,,,
818,False,50.0,1,1,0,2,True,False,,,,,
819,True,60.0,2,2,2,15,True,False,,,,,
820,True,47.0,2,1,0,5,False,True,,,,,
821,True,90.0,3,2,1,7,True,False,,,,,
822,True,30.0,1,1,0,-,False,True,,,,,
823,False,76.0,3,2,1,4,True,False,,,,,
824,True,110.0,2,4,2,2,True,True,,,,,
825,True,450.0,4,5,6,-,True,False,,,,,
826,True,43.0,2,1,1,1,True,False,,,,,
827,True,60.0,2,2,2,11,True,True,,,,,
828,True,150.0,3,3,2,12,True,False,,,,,
829,True,65.0,2,2,2,2,False,True,,,,,
830,True,72.0,3,1,1,2,True,False,,,,,
831,True,120.0,3,2,1,-,True,False,,,,,
832,True,800.0,4,7,8,-,False,False,,,,,
833,True,82.0,1,2,1,1,False,True,,,,,
834,False,70.0,1,1,1,2,True,True,,,,,
835,True,250.0,3,4,4,15,True,False,,,,,
836,False,76.0,3,2,1,6,False,True,,,,,
837,True,60.0,2,2,2,6,True,True,,,,,
838,True,197.0,3,3,2,8,True,False,,,,,
839,False,100.0,3,2,2,-,True,False,,,,,
840,True,40.0,1,1,1,2,False,True,,,,,
841,True,62.0,1,2,1,2,True,True,,,,,
842,True,35.0,1,1,0,-,False,False,,,,,
843,True,23.0,1,1,0,25,True,False,,,,,
844,True,323.0,3,5,6,-,True,False,,,,,
845,True,450.0,3,2,0,-,True,False,,,,,
846,True,560.0,4,6,5,3,False,False,,,,,
847,True,156.0,3,2,2,10,True,False,,,,,
848,True,130.0,2,1,2,-,True,False,,,,,
849,True,108.0,4,2,0,9,True,False,,,,,
850,True,20.0,1,1,0,1,False,False,,,,,
851,True,165.0,3,4,3,7,True,False,,,,,
852,False,120.0,3,1,1,3,False,False,,,,,
853,True,200.0,4,4,6,-,True,False,,,,,
854,True,132.0,3,2,2,8,True,True,,,,,
855,True,154.0,3,3,2,12,True,True,,,,,
856,True,113.0,2,1,1,5,True,False,,,,,
857,True,310.0,4,4,3,-,True,False,,,,,
858,True,70.0,2,2,2,16,True,False,,,,,
859,True,91.0,2,3,2,5,False,False,,,,,
860,True,156.0,3,4,2,7,True,False,,,,,
861,True,48.0,2,1,1,10,True,False,,,,,
862,False,54.0,1,2,0,1,True,False,,,,,
863,False,256.0,4,5,4,8,True,False,,,,,
864,True,20.0,1,1,0,1,False,True,,,,,
865,True,72.0,2,2,1,9,True,False,,,,,
866,True,159.0,2,3,1,8,False,True,,,,,
867,True,220.0,3,3,2,14,False,True,,,,,
868,True,190.0,3,4,1,-,True,False,,,,,
869,True,25.0,1,1,0,2,True,False,,,,,
870,True,100.0,2,1,2,-,False,False,,,,,
871,True,171.0,4,5,4,4,True,False,,,,,
872,True,230.0,4,3,1,1,False,False,,,,,
873,False,75.0,3,2,2,1,True,False,,,,,
874,True,68.0,2,1,1,5,True,False,,,,,
875,True,160.0,2,1,0,-,True,False,,,,,
876,True,100.0,2,2,2,6,True,True,,,,,
877,True,287.0,4,4,4,6,False,False,,,,,
878,False,55.0,2,1,1,2,True,False,,,,,
879,True,50.0,2,1,1,11,False,True,,,,,
880,True,39.0,1,1,1,20,True,False,,,,,
881,True,16.0,1,1,0,1,False,False,,,,,
882,True,200.0,4,3,3,1,True,True,,,,,
883,True,83.0,2,3,2,-,True,False,,,,,
884,True,22.0,1,1,1,14,False,True,,,,,
885,False,80.0,3,2,2,14,False,False,,,,,
886,True,100.0,3,2,3,-,True,False,,,,,
887,True,210.0,3,2,1,5,True,True,,,,,
888,True,33.0,1,1,0,18,True,False,,,,,
889,True,64.0,1,2,1,15,True,True,,,,,
890,True,98.0,2,2,0,6,True,False,,,,,
891,True,200.0,3,4,2,-,False,True,,,,,
892,True,44.0,1,1,1,17,False,True,,,,,
893,True,420.0,3,3,4,7,True,False,,,,,
894,True,55.0,1,1,0,-,True,True,,,,,
895,True,40.0,1,1,0,-,True,False,,,,,
896,True,80.0,2,1,1,2,True,True,,,,,
897,False,131.0,3,3,3,7,False,False,,,,,
898,True,66.0,2,1,1,5,False,False,,,,,
899,True,98.0,1,1,1,-,False,False,,,,,
900,True,77.0,1,2,1,29,True,True,,,,,
901,True,293.0,4,3,3,5,True,False,,,,,
902,True,320.0,4,4,6,8,True,True,,,,,
903,True,10.0,4,3,2,-,True,False,,,,,
904,True,178.0,3,2,1,6,True,False,,,,,
905,True,90.0,2,1,2,4,True,False,,,,,
906,True,64.0,2,2,1,14,True,True,,,,,
907,True,57.0,2,1,1,8,True,True,,,,,
908,True,240.0,3,1,2,8,True,False,,,,,
909,True,140.0,4,4,3,5,True,False,,,,,
910,True,59.0,1,1,1,3,True,True,,,,,
911,True,178.0,3,3,1,10,True,False,,,,,
912,True,430.0,4,4,8,-,True,False,,,,,
913,True,65.0,2,1,1,3,True,False,,,,,
914,True,100.0,2,2,1,11,False,False,,,,,
915,True,106.0,2,3,2,14,True,True,,,,,
916,True,234.0,3,5,4,-,True,True,,,,,
917,True,417.0,5,4,2,-,True,False,,,,,
918,True,125.0,3,2,2,-,True,False,,,,,
919,False,64.0,2,1,1,10,True,False,,,,,
920,True,99.0,3,2,1,3,True,False,,,,,
921,True,30.0,1,1,1,14,True,False,,,,,
922,True,100.0,2,2,1,15,False,False,,,,,
923,True,225.0,3,2,2,-,True,False,,,,,
924,True,125.0,3,2,2,4,True,True,,,,,
925,True,180.0,2,2,5,-,True,False,,,,,
926,True,50.0,1,1,0,-,False,False,,,,,
927,False,55.0,2,1,1,1,True,False,,,,,
928,True,30.0,1,1,0,3,True,True,,,,,
929,True,220.0,4,3,4,4,True,False,,,,,
930,True,30.0,1,1,0,9,True,False,,,,,
931,True,195.0,3,3,3,-,True,True,,,,,
932,True,109.0,3,2,2,13,True,False,,,,,
933,True,45.0,1,1,0,-,True,False,,,,,
934,True,280.0,4,4,2,-,True,False,,,,,
935,False,212.0,4,1,2,-,True,False,,,,,
936,False,42.0,1,1,1,16,False,False,,,,,
937,True,100.0,3,3,1,-,True,False,,,,,
938,True,35.0,1,1,0,-,True,False,,,,,
939,True,300.0,3,3,1,-,True,True,,,,,
940,True,600.0,4,6,5,13,True,False,,,,,
941,True,70.0,2,2,1,-,True,False,,,,,
942,True,35.0,1,1,0,1,False,True,,,,,
943,True,180.0,5,3,2,-,False,False,,,,,
944,True,210.0,3,3,3,17,True,False,,,,,
945,True,96.0,3,3,2,5,True,False,,,,,
946,True,46.0,1,1,1,12,False,True,,,,,
947,True,68.0,2,2,2,13,False,True,,,,,
948,True,135.0,2,3,1,19,False,True,,,,,
949,True,235.0,3,4,4,2,True,True,,,,,
950,True,190.0,4,5,3,10,True,False,,,,,
951,False,75.0,2,1,1,-,True,False,,,,,
952,True,35.0,1,1,1,16,True,True,,,,,
953,True,40.0,1,1,2,5,True,False,,,,,
954,True,245.0,3,3,1,18,True,True,,,,,
955,True,55.0,2,1,1,6,True,False,,,,,
956,True,49.0,1,1,1,5,True,False,,,,,
957,True,60.0,2,1,0,3,True,False,,,,,
958,False,60.0,2,1,1,16,False,False,,,,,
959,True,190.0,3,4,3,14,True,True,,,,,
960,True,95.0,3,2,2,16,False,False,,,,,
961,True,125.0,2,1,1,-,True,False,,,,,
962,True,250.0,3,4,4,-,True,True,,,,,
963,True,230.0,3,4,2,12,True,True,,,,,
964,True,168.0,3,3,3,3,True,False,,,,,
965,True,132.0,3,1,2,7,False,True,,,,,
966,True,294.0,4,6,8,-,True,True,,,,,
967,True,25.0,1,1,0,12,True,False,,,,,
968,True,48.0,1,1,1,6,True,False,,,,,
969,True,98.0,2,2,1,13,True,False,,,,,
970,False,226.0,4,2,2,10,True,False,,,,,
971,True,60.0,2,1,1,2,True,False,,,,,
972,True,55.0,1,1,1,7,True,False,,,,,
973,True,31.0,1,1,0,6,True,False,,,,,
974,True,150.0,2,3,1,-,True,False,,,,,
975,True,70.0,2,1,0,-,True,False,,,,,
976,True,234.0,3,4,3,13,True,False,,,,,
977,True,188.0,1,3,2,10,False,False,,,,,
978,True,198.0,4,5,4,17,True,False,,,,,
979,False,57.0,1,1,1,2,True,False,,,,,
980,True,550.0,3,2,4,-,False,False,,,,,
981,True,700.0,5,7,5,-,True,False,,,,,
982,True,240.0,4,2,4,-,True,False,,,,,
983,True,100.0,3,3,2,2,False,True,,,,,
984,True,167.0,3,3,2,7,True,False,,,,,
985,False,85.0,2,1,0,-,True,False,,,,,
986,True,55.0,1,2,1,18,True,True,,,,,
987,True,56.0,2,1,1,6,True,True,,,,,
988,True,72.0,2,1,1,2,False,True,,,,,
989,True,350.0,4,3,3,1,False,True,,,,,
990,True,190.0,3,3,3,6,True,True,,,,,
991,True,65.0,2,1,1,4,True,False,,,,,
992,True,290.0,3,3,3,-,True,False,,,,,
993,False,45.0,1,1,0,3,True,False,,,,,
994,True,185.0,3,2,2,11,True,False,,,,,
995,False,54.0,1,1,1,6,False,False,,,,,
996,True,240.0,4,3,3,6,True,False,,,,,
997,True,90.0,3,3,2,-,True,False,,,,,
998,False,348.0,3,3,3,-,True,False,,,,,
999,True,251.0,3,2,2,-,True,False,,,,,
1000,True,140.0,3,1,2,-,False,False,,,,,
1001,True,220.0,3,4,8,-,False,False,,,,,
1002,True,42.0,1,1,1,14,False,False,,,,,
1003,False,100.0,3,2,0,2,False,False,,,,,
1004,False,65.0,2,1,1,1,False,False,,,,,
1005,True,70.0,3,2,1,3,True,False,,,,,
1006,True,80.0,2,2,0,-,True,False,,,,,
1007,True,292.0,4,3,3,8,True,True,,,,,
1008,True,28.0,1,1,0,1,True,False,,,,,
1009,True,130.0,3,2,1,7,False,False,,,,,
1010,True,145.0,3,2,1,4,True,False,,,,,
1011,True,58.0,1,1,0,2,False,False,,,,,
1012,True,380.0,3,5,1,10,False,False,,,,,
1013,True,100.0,2,2,2,10,True,False,,,,,
1014,False,62.0,1,1,1,1,False,False,,,,,
1015,False,55.0,2,1,1,-,True,False,,,,,
1016,True,98.0,2,2,1,-,False,False,,,,,
1017,True,159.0,3,3,1,6,True,False,,,,,
1018,True,210.0,3,5,4,6,True,True,,,,,
1019,False,60.0,2,1,1,3,True,False,,,,,
1020,True,472.0,3,2,4,-,True,False,,,,,
1021,True,128.0,3,2,2,1,True,False,,,,,
1022,True,83.0,2,1,1,1,True,False,,,,,
1023,True,50.0,1,1,1,6,False,True,,,,,
1024,True,112.0,3,2,3,-,True,False,,,,,
1025,False,52.0,3,1,1,1,True,True,,,,,
1026,True,40.0,1,1,1,9,True,True,,,,,
1027,True,500.0,4,6,3,-,True,False,,,,,
1028,True,55.0,2,1,1,13,True,False,,,,,
1029,True,365.0,3,5,2,5,True,True,,,,,
1030,True,40.0,1,2,1,28,False,True,,,,,
1031,True,25.0,1,1,1,25,True,False,,,,,
1032,False,85.0,3,2,2,9,True,True,,,,,
1033,False,170.0,4,3,1,10,False,False,,,,,
1034,True,300.0,3,5,4,12,False,False,,,,,
1035,True,53.0,2,1,1,7,False,False,,,,,
1036,True,387.0,4,5,6,-,True,False,,,,,
1037,True,85.0,3,2,1,4,True,False,,,,,
1038,False,45.0,2,1,1,3,True,False,,,,,
1039,True,44.0,1,1,0,1,False,False,,,,,
1040,True,92.0,2,2,1,6,False,False,,,,,
1041,True,45.0,1,1,1,-,True,False,,,,,
1042,True,60.0,2,1,0,10,True,False,,,,,
1043,True,150.0,3,5,2,14,True,False,,,,,
1044,True,35.0,1,1,0,1,False,False,,,,,
1045,True,70.0,2,2,1,6,True,False,,,,,
1046,True,350.0,3,5,4,13,True,False,,,,,
1047,True,20.0,1,1,0,5,True,True,,,,,
1048,True,316.0,4,6,4,18,True,True,,,,,
1049,True,38.0,1,1,0,16,False,False,,,,,
1050,True,62.0,3,2,1,5,True,False,,,,,
1051,False,258.0,2,2,1,-,True,False,,,,,
1052,False,402.0,4,5,2,-,False,False,,,,,
1053,True,200.0,3,1,2,-,True,False,,,,,
1054,True,60.0,1,1,1,6,True,False,,,,,
1055,False,54.0,2,1,1,10,True,False,,,,,
1056,True,53.0,2,1,1,8,True,True,,,,,
1057,True,50.0,1,1,0,1,True,False,,,,,
1058,False,65.0,2,1,1,3,True,False,,,,,
1059,False,81.0,3,2,2,3,True,False,,,,,
1060,True,68.0,2,2,1,18,True,False,,,,,
1061,True,158.0,3,3,2,10,False,False,,,,,
1062,True,114.0,2,2,1,4,True,False,,,,,
1063,True,80.0,3,2,2,5,True,False,,,,,
1064,False,111.0,3,3,3,6,False,True,,,,,
1065,True,160.0,3,4,2,3,True,False,,,,,
1066,True,630.0,4,6,4,-,False,False,,,,,
1067,True,68.0,1,1,0,-,False,False,,,,,
1068,False,60.0,2,1,1,1,True,False,,,,,
1069,True,110.0,3,2,1,10,True,False,,,,,
1070,True,255.0,4,4,3,2,True,False,,,,,
1071,True,252.0,4,6,3,19,True,False,,,,,
1072,True,86.0,2,1,1,12,True,False,,,,,
1073,True,48.0,2,1,0,2,True,False,,,,,
1074,False,300.0,4,5,3,9,True,False,,,,,
1075,True,130.0,3,2,1,13,True,False,,,,,
1076,True,36.0,1,1,0,1,True,False,,,,,
1077,False,220.0,3,1,4,-,False,False,,,,,
1078,True,96.0,2,2,2,5,True,False,,,,,
1079,True,280.0,3,3,5,-,True,False,,,,,
1080,True,70.0,1,1,1,-,True,False,,,,,
1081,True,102.0,2,2,1,1,True,False,,,,,
1082,True,70.0,2,1,0,6,True,False,,,,,
1083,True,35.0,1,1,0,18,True,False,,,,,
1084,True,60.0,2,2,1,5,True,False,,,,,
1085,True,500.0,2,2,1,-,True,False,,,,,
1086,True,238.0,4,5,3,1,False,False,,,,,
1087,True,127.0,3,2,2,1,True,False,,,,,
1088,True,298.0,4,4,3,6,True,False,,,,,
1089,True,75.0,3,1,1,9,True,False,,,,,
1090,False,105.0,2,2,2,11,True,False,,,,,
1091,True,279.0,5,5,6,3,True,True,,,,,
1092,True,100.0,1,2,1,13,False,False,,,,,
1093,True,100.0,3,2,1,12,True,False,,,,,
1094,True,120.0,4,2,2,-,False,False,,,,,
1095,True,98.0,3,2,1,7,True,True,,,,,
1096,False,550.0,5,6,8,-,True,False,,,,,
1097,True,100.0,3,2,6,-,True,False,,,,,
1098,False,55.0,1,1,0,5,False,False,,,,,
1099,True,58.0,2,2,1,1,True,False,,,,,
1100,True,180.0,3,3,1,6,False,False,,,,,
1101,True,22.0,1,1,0,25,True,False,,,,,
1102,False,82.0,3,2,1,1,True,False,,,,,
1103,False,194.0,3,2,3,-,True,False,,,,,
1104,True,70.0,3,2,1,1,True,False,,,,,
1105,True,67.0,2,2,2,4,True,True,,,,,
1106,True,100.0,3,2,2,6,False,False,,,,,
